p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
3.32289987561589e-05	0.619727747213993	1.47854208326243	0.353	0.127	0.671757438854508
3.35323174347061e-05	0.393920157991254	-1.45646539115962	0.101	0.304	0.677889329260019
3.38485760251456e-05	0.356044576103823	-1.03870128166497	0.367	0.627	0.684282812924343
3.43575182950271e-05	0.402031316123572	-1.54894354367621	0.072	0.265	0.694571589852267
4.395957437151e-05	0.628826350684159	1.21750349834242	0.446	0.186	0.888686755494446
4.4591830750017e-05	0.64906898011003	0.86989152057434	0.741	0.529	0.901468450442343
4.50788736058887e-05	0.62251375370292	1.2420694010433	0.388	0.157	0.911314508816647
5.65027170978918e-05	0.397199887149104	-1.07426309796996	0.101	0.304	1
6.32455724353332e-05	0.391063619692481	-1.21606353962161	0.129	0.343	1
6.76163316965452e-05	0.399985893638031	-1.14659625679841	0.094	0.294	1
7.13302179446736e-05	0.372725349132459	-1.05568179914858	0.252	0.49	1
8.10686292125967e-05	0.618281845112146	2.32280764455516	0.374	0.167	1
8.23369645239391e-05	0.378896882494005	-1.14867944237556	0.216	0.441	1
8.51045589553882e-05	0.622443221893074	1.21111090385011	0.417	0.196	1
8.56626545848416e-05	0.361757652701368	-0.950936484913305	0.417	0.627	1
8.70488264780307e-05	0.383728311468472	-1.43705540150295	0.187	0.402	1
8.75914181970167e-05	0.636937508816476	1.14673631124269	0.576	0.373	1
8.83303339671382e-05	0.404358865848498	-1.13540339278387	0.086	0.275	1
9.17489633522972e-05	0.598356608830583	1.61364570446476	0.259	0.069	1
9.83975095190762e-05	0.399597968683876	-1.30947902306856	0.108	0.304	1
9.88024880379046e-05	0.383234588799549	-1.01257623169848	0.187	0.422	1
0.000100670114055695	0.396212441811257	-1.29413893052055	0.122	0.324	1
0.000101983656235409	0.389229792636479	-1.08443745128374	0.158	0.373	1
0.000119461377366156	0.394484412470024	-1.05234275139477	0.137	0.343	1
0.000121272288396853	0.619763013118917	3.13484992183108	0.403	0.206	1
0.000123142691609948	0.637537029200169	0.802644479170137	0.698	0.539	1
0.000135835424767315	0.369904076738609	-0.735885580156129	0.345	0.598	1
0.000138283986378007	0.630942304979546	1.22643015787528	0.525	0.363	1
0.000140695558314269	0.385914797573706	-0.930836055216174	0.194	0.412	1
0.000164215335377402	0.408943433488503	-1.29876211030832	0.086	0.265	1
0.000165412872220707	0.628085766680773	1.1405920418007	0.532	0.304	1
0.000181509531660255	0.624911835237692	1.18310016633365	0.496	0.284	1
0.000186693972417706	0.617188602059529	1.32133930932696	0.417	0.206	1
0.000197278909761376	0.412046833121738	-1.05949260764276	0.079	0.255	1
0.000197994551000517	0.628297362110312	0.994605393031319	0.561	0.333	1
0.000206311124658129	0.363097757088447	-0.961657901830474	0.583	0.775	1
0.000209952102756563	0.598956129214276	1.63066832372411	0.288	0.098	1
0.000216620777807111	0.40224291155311	-1.26159801483423	0.122	0.314	1
0.000232489427636559	0.611510791366906	1.06412165921551	0.388	0.176	1
0.000248014027362341	0.633340386514318	1.28804685123966	0.691	0.5	1
0.000275836113602166	0.381083368599238	-1.24469900691137	0.288	0.5	1
0.000281064065499571	0.607631541825363	1.05342618555484	0.367	0.157	1
0.000281396942268289	0.387008040626322	-1.13066580632752	0.237	0.431	1
0.000291918291791815	0.395577655522641	-0.982452663383068	0.173	0.373	1
0.000328059207419805	0.402313443362957	-0.919038724691616	0.137	0.333	1
0.000336090766084418	0.384574693186627	-0.753724349680456	0.266	0.49	1
0.000344265360560533	0.594653688813655	1.31541177512409	0.281	0.098	1
0.000349602937896188	0.614120468331217	1.74687778398084	0.424	0.235	1
0.000360428628176089	0.396106644096487	-0.930594874460507	0.18	0.382	1
0.000363596843342566	0.405804767950346	-1.26352943720807	0.129	0.304	1
0.000414098425644157	0.386479052052476	-0.945540706707704	0.273	0.471	1
0.000442228177669689	0.409331358442658	-0.919038724691616	0.115	0.294	1
0.00045662361363841	0.416278741712512	-1.16502856189315	0.086	0.255	1
0.000469760861162749	0.603787558188743	1.15773244073707	0.36	0.167	1
0.00049910979835678	0.597016504443504	1.59259776785567	0.309	0.127	1
0.000499956855105567	0.386514317957399	-1.16368209049025	0.302	0.48	1
0.00051389178852168	0.412787417125123	-1.22251405655391	0.108	0.275	1
0.000528083812874543	0.622619551417689	0.940955550281902	0.597	0.431	1
0.000552649973073674	0.409648751586966	-0.851181545958417	0.122	0.304	1
0.000559561214638683	0.413386937508816	-1.16502856189315	0.108	0.275	1
0.000570906871377801	0.412787417125123	-0.872474516408202	0.108	0.284	1
0.000606850162099975	0.620503597122302	0.945801692026748	0.583	0.412	1
0.00061326178304846	0.379672732402313	-0.686111223620978	0.439	0.637	1
0.000625265651069585	0.407532797291578	-0.776963057994823	0.137	0.324	1
0.000684430903853821	0.410847792354352	-0.870135617273586	0.122	0.304	1
0.000729628458650555	0.599731979122584	0.950499498329798	0.36	0.167	1
0.000737173108267555	0.408273381294964	-0.9011902022682	0.144	0.324	1
0.000758208274716899	0.392615319509099	-0.715958564850397	0.273	0.48	1
0.000785137643241887	0.385667936239244	-0.734591812340556	0.374	0.549	1
0.00084541198157325	0.38302299337001	-0.954903706365565	0.439	0.588	1
0.000894932025432531	0.379249541543236	-0.613210851008311	0.568	0.755	1
0.000971789125474202	0.412716885315277	-0.888419835883538	0.129	0.304	1
0.000977692191907227	0.405734236140499	-0.777277071906044	0.173	0.353	1
0.000979344966113089	0.414127521512202	-1.00417837456997	0.122	0.294	1
0.00107340973857101	0.420263788968825	-1.18447938448129	0.101	0.255	1
0.00112613211426873	0.40777965862604	-1.27532908074579	0.173	0.343	1
0.00115675113976989	0.400056425447877	-0.836848944189632	0.23	0.422	1
0.00117548147295156	0.600578360840739	1.03234884127114	0.396	0.216	1
0.00120092212083322	0.42100437297221	-0.995231665262825	0.101	0.255	1
0.00122777637829583	0.584003385526873	0.961192226728343	0.266	0.098	1
0.00125952908555158	0.583192269713641	1.25392398738908	0.259	0.098	1
0.00129246608545463	0.407638595006348	-1.33887500756404	0.18	0.353	1
0.00129967060853201	0.607349414585978	1.11741926352932	0.482	0.304	1
0.00132570655116877	0.418676823247285	-0.9011902022682	0.115	0.275	1
0.0013325043362387	0.420157991254056	-1.09665670311686	0.108	0.265	1
0.00135826779100072	0.381577091268162	-0.504785791383104	0.741	0.873	1
0.00140391165539068	0.401043870785724	-0.812560575231306	0.237	0.431	1
0.00140528760387838	0.601883199322895	0.740332573726769	0.439	0.235	1
0.00141303939601433	0.598250811115813	1.14212242811254	0.388	0.206	1
0.00143611502414542	0.400973338975878	-0.809930726729472	0.245	0.431	1
0.00143815735393583	0.387748624629708	-0.696974126331788	0.439	0.647	1
0.0014386532111919	0.420792777542672	-0.929940205011106	0.108	0.265	1
0.001445033754751	0.419135280011285	-0.825681291483534	0.115	0.275	1
0.00147240536136029	0.416842996191282	-0.839459459180239	0.129	0.294	1
0.00150219906953656	0.412434758075892	-0.940697114750592	0.158	0.324	1
0.00154911233581814	0.589998589363803	0.89438160070194	0.324	0.147	1
0.00156308160176408	0.415044435040203	-1.25114909938814	0.144	0.304	1
0.00159609998875871	0.403300888700804	-0.905255685752782	0.23	0.412	1
0.00182979567134197	0.418324164198053	-0.770787766107673	0.129	0.294	1
0.00183511798240221	0.420334320778671	-1.05611551096754	0.122	0.275	1
0.00183823568375429	0.596099590915503	0.782695476421814	0.396	0.206	1
0.00185972993339237	0.414727041895895	-1.22281947286872	0.158	0.314	1
0.00187581418836523	0.409860347016504	-0.646240745031125	0.187	0.363	1
0.00200363956903001	0.414903371420511	-0.88046169258092	0.158	0.324	1
0.00204404480784579	0.610911270983213	0.983472109992804	0.619	0.529	1
0.00207252408102958	0.38845394272817	-0.448757681538682	0.525	0.706	1
0.00209909607239813	0.409401890252504	-0.883512482606996	0.201	0.373	1
0.00231219658529688	0.405028918042037	-0.914264657543482	0.245	0.431	1
0.00233616911476347	0.595112145577656	1.3725131191229	0.388	0.235	1
0.00234199894623036	0.409930878826351	-1.16796190713626	0.209	0.363	1
0.00241534539153643	0.398222598391875	-0.878646973144071	0.345	0.529	1
0.00251707749500609	0.594089434334885	1.06186596745718	0.396	0.225	1
0.00252364030522425	0.584179715051488	1.64154886026342	0.295	0.147	1
0.00271618014649925	0.599026661024122	1.19959771649902	0.453	0.304	1
0.00279463284637163	0.419840598109747	-0.82297619792016	0.144	0.304	1
0.00281209522464597	0.604210749047821	0.898690676934126	0.547	0.392	1
0.00285989746347098	0.606503032867823	0.679748041894161	0.633	0.51	1
0.00289118423916498	0.399915361828184	-0.801626500710913	0.331	0.52	1
0.00314786485838943	0.399562702778953	-0.587145792568387	0.367	0.529	1
0.00315935573081711	0.580970517703484	1.27143263724382	0.288	0.137	1
0.00322030648247749	0.591268161941035	0.86581568767923	0.396	0.225	1
0.00328629198186796	0.398681055155875	-0.507314425238102	0.417	0.598	1
0.00335523512458821	0.394167019325716	-0.565114731435648	0.525	0.696	1
0.00348052688152394	0.607067287346593	0.440900620353354	0.777	0.627	1
0.00369884976199453	0.606855691917055	0.421671335526023	0.77	0.608	1
0.00376496144523583	0.581005783608407	0.89438160070194	0.302	0.147	1
0.00377162402002599	0.418535759627592	-0.783830934606338	0.173	0.333	1
0.00380475978640152	0.591162364226266	0.82903870215389	0.41	0.245	1
0.00405969902019755	0.419629002680209	-0.870135617273586	0.173	0.324	1
0.00413638630224638	0.412787417125123	-0.738170814525573	0.23	0.402	1
0.00422911478259024	0.409155028918042	-0.69000995019016	0.273	0.451	1
0.00437018660220745	0.418359430102976	-0.952893541569281	0.187	0.343	1
0.00441504043193542	0.592467202708421	0.80675801566414	0.446	0.275	1
0.0044286500049454	0.600860488080124	0.757561793204354	0.59	0.471	1
0.0046942896011167	0.428304415291296	-0.890582278642388	0.122	0.265	1
0.00471056163826232	0.428551276625758	-0.74381296110235	0.122	0.265	1
0.00474633987974792	0.592608266328114	0.668527919409698	0.468	0.284	1
0.00476053114204399	0.582028494851178	0.912481618826722	0.331	0.176	1
0.00477573030585948	0.594547891098886	1.16691342527121	0.489	0.333	1
0.0047900485348476	0.596593313584427	0.806391367833892	0.525	0.343	1
0.00488444766170688	0.593877838905346	0.718229031584621	0.482	0.304	1
0.00496376519672686	0.411588376357737	-0.71995423245147	0.259	0.431	1
0.00500275473407695	0.58939906898011	1.70946334246418	0.403	0.265	1
0.00502824705867364	0.572436168712089	1.39504261536431	0.252	0.108	1
0.00531563660366755	0.583439131048103	0.680892438572518	0.36	0.196	1
0.00555511079069466	0.577020736352095	0.87328919224238	0.295	0.147	1
0.00578411466812612	0.587353646494569	0.673015901629239	0.41	0.245	1
0.00578519907610091	0.4066511496685	-0.929086387716321	0.381	0.51	1
0.00586572958800929	0.420087459444209	-1.16552865550472	0.201	0.343	1
0.00589346355343481	0.593666243475808	0.759695476469678	0.518	0.363	1
0.00589833944057246	0.420792777542672	-0.770370416231791	0.194	0.343	1
0.00593538360526686	0.429538721963606	-0.326540948275423	0.122	0.275	1
0.00594864205604634	0.421215968401749	-0.681596075014804	0.187	0.343	1
0.0061276125480201	0.428163351671604	-0.590737660225451	0.137	0.284	1
0.00619637124338614	0.414409648751587	-0.699719127226112	0.266	0.422	1
0.00663663957722533	0.405240513471576	-0.510063079539696	0.424	0.588	1
0.00671196867799708	0.579877274650868	0.789280942106441	0.338	0.186	1
0.00672481337401663	0.589363803075187	0.572954133446213	0.475	0.294	1
0.00684308919458372	0.428516010720835	-0.79099173255385	0.144	0.284	1
0.00708530193203019	0.420052193539286	-0.912268295176902	0.223	0.353	1
0.00722673651032085	0.427140640428833	-1.23776298595798	0.158	0.294	1
0.00733090999740537	0.421709691070673	-1.02864107216964	0.209	0.343	1
0.00733396162975206	0.599414585978276	0.325616717845389	0.813	0.735	1
0.00753168093131172	0.582769078854563	0.802148791668465	0.388	0.225	1
0.00764923300417545	0.430596699111299	-0.770558697810263	0.137	0.275	1
0.00768984542659924	0.58611933982226	0.797473715042872	0.432	0.275	1
0.00768998172394779	0.424178304415291	-0.723721036717843	0.187	0.333	1
0.00781480176417919	0.426929044999295	-0.884936157468806	0.165	0.304	1
0.00785937048232778	0.591303427845959	0.853242855160846	0.511	0.402	1
0.00817730962045166	0.426294258710678	-1.70557967397114	0.173	0.314	1
0.00840712552652857	0.59165608689519	0.83141992942637	0.532	0.402	1
0.00852572197423773	0.428022288051911	-0.755778721995782	0.165	0.304	1
0.00861992116774906	0.580935251798561	0.842564998604931	0.374	0.225	1
0.00867835291929044	0.422979263647905	-0.819242425172891	0.209	0.353	1
0.0086980115762707	0.589328537170264	0.746261552921601	0.504	0.363	1
0.00873911949508271	0.433100578360841	-0.614142348657567	0.129	0.265	1
0.00878758550363101	0.430420369586684	-0.819611466957547	0.151	0.284	1
0.00897843223537364	0.576491747778248	0.790523466548838	0.331	0.186	1
0.00905554713619767	0.414515446466356	-0.601686103275745	0.317	0.48	1
0.00907530044193782	0.428163351671604	-0.487693137426922	0.165	0.314	1
0.0091023270792661	0.413069544364508	-0.481063957336683	0.331	0.52	1
0.00918939288830844	0.407285935957117	-0.479682594687211	0.496	0.647	1
0.00956834413405952	0.434969671321766	-0.645176224112179	0.122	0.255	1
0.00961707686592854	0.432677387501763	-0.635349194744389	0.137	0.275	1
0.00964003328332143	0.587071519255184	0.647378154019153	0.489	0.343	1
0.00973728282447179	0.412328960361123	-0.496874028139401	0.381	0.549	1
0.00985498787768092	0.569297503173931	0.995451982143799	0.266	0.137	1
0.0100832468089941	0.426012131471294	-0.604165387338204	0.194	0.343	1
0.0101002450777892	0.433030046550994	-0.60097761480652	0.137	0.275	1
0.0102760377941372	0.422767668218366	-0.63170500377536	0.223	0.382	1
0.0102867588923734	0.573635209479475	0.891963540399198	0.309	0.176	1
0.010422552157849	0.420475384398364	-0.792179526990194	0.259	0.402	1
0.0108367301720395	0.407391733671886	-0.457322485708595	0.576	0.716	1
0.0109825259696305	0.583827056002257	0.713734833492454	0.453	0.314	1
0.0117236203332798	0.436803498377768	-0.497834508036992	0.122	0.255	1
0.0120053389141515	0.586084073917337	0.70366365693295	0.511	0.373	1
0.0120349970739478	0.579101424742559	0.545301064999961	0.41	0.245	1
0.0122545596581231	0.576527013683171	0.648946899207523	0.374	0.216	1
0.0123989731694096	0.571272393849626	0.727266746359814	0.309	0.167	1
0.0124257597028404	0.579207222457328	0.82153924454634	0.403	0.255	1
0.0125252419449087	0.570143884892086	0.8301560830057	0.295	0.167	1
0.0127954898890624	0.568310057836084	0.833301527607487	0.281	0.147	1
0.0129018542552466	0.425835801946678	-0.282374865209205	0.223	0.363	1
0.0131578751317378	0.433135844265764	-0.525446199973732	0.158	0.294	1
0.0133515445207759	0.42823388348145	-0.570821394043854	0.201	0.343	1
0.0135402310273181	0.585167160389336	0.684999147329972	0.525	0.382	1
0.0135734370290928	0.434793341797151	-0.456569395415935	0.144	0.284	1
0.0136049236988215	0.566194103540697	0.762937634876938	0.266	0.137	1
0.0136246873597015	0.426400056425448	-0.825681291483534	0.23	0.363	1
0.0137089455636183	0.427704894907603	-0.309470860651112	0.201	0.363	1
0.0138401108404378	0.423578784031598	-0.675430758267787	0.266	0.402	1
0.014026367937615	0.432677387501763	-0.486808436700045	0.165	0.304	1
0.014051933377079	0.571342925659472	0.922189134804798	0.317	0.186	1
0.0146406344921099	0.56407814924531	0.762937634876938	0.252	0.127	1
0.0146946174529944	0.58442657638595	0.795586270175487	0.511	0.412	1
0.0147107057313793	0.575715897869939	1.02344429507246	0.374	0.245	1
0.0148478849213855	0.420969107067287	-0.599910379685599	0.309	0.451	1
0.0150352377642931	0.574234729863168	0.700746759460252	0.36	0.225	1
0.0150743947982605	0.573882070813937	0.987095153184923	0.36	0.216	1
0.0152761445867564	0.583827056002257	0.527185782378655	0.561	0.412	1
0.0153107912216277	0.426153195090986	-0.453490901668349	0.237	0.392	1
0.0157225137814584	0.428727606150374	-0.679020134558276	0.216	0.353	1
0.0158032852598695	0.57617435463394	0.670728954014123	0.396	0.255	1
0.0159150580603787	0.426858513189448	-0.633011495397688	0.245	0.382	1
0.0159972822032629	0.422485540978981	-0.514010584934891	0.309	0.461	1
0.0160820619832323	0.586895189730569	0.780458662228537	0.633	0.51	1
0.0161148905027417	0.41388066017774	-0.440763022881224	0.489	0.647	1
0.0161355620840664	0.573776273099168	0.841060859344574	0.367	0.225	1
0.0161661615828526	0.432324728452532	-0.454993884676317	0.18	0.324	1
0.0163192280245539	0.435533925800536	-0.742102251761035	0.158	0.284	1
0.0167120754430069	0.436803498377768	-0.668364251972352	0.151	0.275	1
0.0168777543602179	0.437755677810693	-0.853313944124938	0.144	0.265	1
0.0169894083671549	0.438531527719001	-0.495171536696128	0.137	0.265	1
0.0170475265493402	0.437120891522076	-0.640137913398801	0.151	0.275	1
0.0172693678489648	0.430420369586684	-0.665299362156765	0.209	0.343	1
0.0174296577557626	0.433911694174072	-0.80286492143758	0.18	0.304	1
0.0176133328911939	0.438214134574693	-0.561351322615057	0.144	0.265	1
0.017650547845118	0.437297221046692	-0.626449756944853	0.151	0.275	1
0.0178220434374889	0.436909296092538	-0.89817182126701	0.158	0.275	1
0.0181064348455528	0.427810692622373	-0.795544688875219	0.252	0.382	1
0.0183161677583395	0.438143602764847	-0.587458338468718	0.144	0.275	1
0.0184674763007638	0.563725490196078	1.03397750341311	0.266	0.147	1
0.0186989002668791	0.424425165749753	-0.715465860060225	0.317	0.441	1
0.0187414264525782	0.426364790520525	-0.636709329700312	0.281	0.412	1
0.0188665824934743	0.562526449428692	0.692433620786435	0.259	0.137	1
0.0189159682367281	0.433911694174072	-0.732942955015025	0.187	0.314	1
0.0190580684488051	0.573106220905628	0.579510742504593	0.396	0.245	1
0.019120777138641	0.43659190294823	-0.750587642570525	0.165	0.284	1
0.0194633262104329	0.421392297926365	-0.371615789926879	0.36	0.539	1
0.0195650735613146	0.438390464099309	-0.594173353921098	0.151	0.275	1
0.0200059938835992	0.432571589786994	-1.10834699485744	0.216	0.324	1
0.0201112714770316	0.569544364508393	0.59766086956481	0.345	0.206	1
0.0204007068282572	0.439765834391311	-0.492771321712884	0.144	0.265	1
0.0204644678285344	0.417371984765129	-0.302822270882879	0.468	0.627	1
0.0209897899441683	0.568980110029623	0.736104343538668	0.338	0.216	1
0.0213739457388303	0.562596981238539	0.565783534198432	0.273	0.147	1
0.0216523543614676	0.563125969812385	0.935094391573194	0.273	0.157	1
0.0220961400452945	0.566511496685005	0.890092259440461	0.309	0.196	1
0.0223708408971761	0.430279305966991	-0.600582028039424	0.252	0.382	1
0.0225502370747897	0.575222175201016	0.571056898695938	0.453	0.324	1
0.0226167093547916	0.576033291014247	0.559887719800063	0.475	0.343	1
0.0226851530052101	0.439765834391311	-0.555888259467848	0.151	0.275	1
0.0228510248871172	0.434370150938073	-0.776253561775534	0.209	0.324	1
0.022979011038601	0.431407814924531	-0.814350708631956	0.237	0.363	1
0.023372838896453	0.438778389053463	-0.626449756944853	0.165	0.284	1
0.023561424887456	0.560763154182536	0.989703084950054	0.259	0.147	1
0.0238031459044645	0.438848920863309	-0.723721036717843	0.165	0.284	1
0.0241453119375823	0.425201015658062	-0.681337601629978	0.353	0.48	1
0.0246625201149387	0.430032444632529	-0.612895154000602	0.266	0.402	1
0.0247357338088298	0.430138242347299	-1.28193735077518	0.273	0.382	1
0.0249804133047929	0.432924248836225	-0.375093693410012	0.23	0.373	1
0.0252002814627583	0.441388066017774	-0.640137913398801	0.151	0.265	1
0.0252556129654763	0.430596699111299	-0.842743380256097	0.273	0.392	1
0.0255869277740325	0.437508816476231	-0.806691294996338	0.187	0.304	1
0.0256403814659726	0.44156439554239	-0.601560881288105	0.151	0.265	1
0.0263086357181325	0.426294258710678	-0.340491954778468	0.324	0.49	1
0.0267877815078381	0.422661870503597	-0.607796637785073	0.432	0.598	1
0.0268786836790448	0.443398222598392	-0.457059224993482	0.137	0.255	1
0.0271560002909135	0.441529129637466	-0.825841133311453	0.158	0.265	1
0.0276773945311471	0.559140922556073	0.821200681093926	0.259	0.147	1
0.0276962510055034	0.567428410213006	0.679161047579217	0.36	0.235	1
0.0277509240224328	0.434405416842996	-0.428002433100685	0.23	0.363	1
0.0280048557130088	0.425624206517139	-0.498524569891845	0.388	0.529	1
0.0280728549207267	0.437367752856538	-0.800021727708483	0.201	0.314	1
0.0284685794088902	0.435216532656228	-0.703172566815089	0.23	0.343	1
0.0287199168986283	0.441705459162082	-0.551081650578495	0.158	0.275	1
0.0290085689740079	0.437367752856538	-0.58426716154627	0.201	0.324	1
0.0291390525452753	0.428022288051911	-0.698475661096724	0.338	0.461	1
0.0292601717914608	0.438637325433771	-0.568107511300968	0.187	0.314	1
0.0293019980067769	0.442975031739314	-0.531513383759849	0.151	0.265	1
0.0293487786494628	0.425483142897447	-0.464804650009452	0.403	0.539	1
0.0300021655344529	0.436415573423614	-0.480279711967739	0.216	0.343	1
0.0300340349109907	0.437438284666385	-0.5354494591723	0.201	0.333	1
0.030271585983265	0.557236563690224	0.643440965986885	0.252	0.137	1
0.0304506574510099	0.579877274650868	0.636900277435625	0.712	0.667	1
0.030505012307487	0.444209338411624	-0.523611856444092	0.144	0.255	1
0.0306021363912839	0.568239526026238	0.561441791026908	0.396	0.265	1
0.0307127742384986	0.44089434334885	-0.521860855667654	0.173	0.294	1
0.0307135218908235	0.57673860911271	1.02539715467157	0.561	0.471	1
0.0307974792203257	0.441211736493158	-0.6782238023919	0.173	0.284	1
0.0308719954831871	0.442904499929468	-0.713073203149503	0.158	0.265	1
0.0309192397189006	0.443045563549161	-0.706941284083047	0.158	0.265	1
0.0310489806249576	0.443010297644238	-0.89817182126701	0.158	0.265	1
0.031128936257578	0.436239243898998	-0.636378368023081	0.23	0.343	1
0.0314936825000217	0.575680631965016	0.480540349258349	0.583	0.461	1
0.0315739888563915	0.56351389476654	0.618107134140216	0.331	0.206	1
0.0319061175414202	0.435287064466074	-0.720125337887949	0.245	0.363	1
0.0319405514796737	0.422873465933136	-0.512850820327971	0.525	0.618	1
0.0322660648858155	0.576703343207787	0.385234615961853	0.655	0.5	1
0.0325098053863372	0.443080829454084	-0.485960954466597	0.158	0.275	1
0.0325401790233051	0.557483425024686	0.688219842228	0.259	0.147	1
0.0326262855616394	0.431548878544223	-0.715043508442971	0.309	0.422	1
0.0326421063380409	0.426929044999295	-0.654678715784321	0.403	0.51	1
0.032855702142314	0.432113133022993	-0.776830551125428	0.295	0.422	1
