p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
ACSL4	3.78131786647157e-06	0.614405778845018	0.891411625591824	0.53	0.319	0.0764431219885892
AFDN	4.29441950041803e-06	0.413651930874306	-0.89233268016836	0.12	0.293	0.0868159846204508
ADGRL3	5.44545315119794e-06	0.397029878360824	-0.932124941186746	0.237	0.435	0.110085280904618
mikado.WCK01-AAH20201022-F8-rsc00083G1154	5.61090934643762e-06	0.607447939219777	1.75411907572809	0.444	0.267	0.113430143347583
GPR176	6.69747157688469e-06	0.583316931071133	1.71208928755383	0.252	0.089	0.135396085398301
TMEM176B	6.86584565542367e-06	0.405463921584065	-0.973477877726119	0.184	0.366	0.138799935770045
PDE8B	7.30567283175863e-06	0.398781639963784	-0.953354783969453	0.241	0.429	0.147691481966832
RFTN1	7.41152409059673e-06	0.610636538991458	0.938580093452317	0.515	0.33	0.149831371015504
GTDC1	8.51629423178862e-06	0.603826319726017	1.14187431141639	0.432	0.251	0.172165404189839
COL6A3	8.53205128414638e-06	0.416938944219187	-1.19548149105983	0.12	0.283	0.172483948760303
FTL	1.07006023836811e-05	0.413120497579026	-1.11892798775863	0.15	0.314	0.216323377788496
mikado.WCK01-AAH20201022-F8-rsc00032G422	1.11498199140148e-05	0.418779278038027	-1.06539235001563	0.117	0.277	0.225404759381723
SGSM3	1.16990036511118e-05	0.612860685745778	0.845384582249736	0.632	0.466	0.236507057810876
S100A6	1.25478654766359e-05	0.408426170137385	-1.13995550616818	0.184	0.356	0.25366764847567
GLI3	1.68223801618197e-05	0.586899185135614	1.13907323289179	0.301	0.136	0.340081237351347
JADE1	2.0875957280978e-05	0.595785930795575	1.12781328702025	0.391	0.215	0.422028352392251
RSPO3	2.12448097997024e-05	0.595067511711215	1.22147715085951	0.383	0.204	0.429485074910783
MED13L	2.27704005033611e-05	0.612545762311538	0.543588730007814	0.771	0.576	0.460326416575948
WSB1	2.97466330590383e-05	0.386972011179782	-0.553983675854816	0.786	0.859	0.601357933921519
PALM2AKAP2-1	3.15178406743793e-05	0.391607290477503	-0.432328308453252	0.459	0.686	0.637164667073253
ABI3BP	3.18847245736905e-05	0.578780065346613	1.57811805277407	0.259	0.105	0.644581591981728
RASSF1	3.22007044986918e-05	0.419645317482187	-0.672732536240034	0.139	0.304	0.650969442145554
CYRIB	3.35102685528164e-05	0.419330394047947	-0.942683530028569	0.143	0.304	0.677443589063735
ANKRD28	3.3954087630812e-05	0.398269889383144	-0.759613783041353	0.353	0.534	0.686415835544494
NABP1-1	3.49943050019467e-05	0.591485257646735	0.842744201443951	0.376	0.204	0.707444869919354
APOE	3.54633209293792e-05	0.403781049482345	-0.982272680876048	0.289	0.45	0.71692649590833
SYN1	3.65551842537044e-05	0.597370389324096	1.07922811135364	0.436	0.267	0.738999604872888
MEDAG	3.69990592239725e-05	0.591583671219935	1.23534317350139	0.372	0.199	0.747972981271828
HNRNPC	4.6096480911233e-05	0.605351730110617	0.568545037153586	0.669	0.508	0.931886458101486
GPS2	4.83843133698451e-05	0.584822658741094	0.937183891813403	0.323	0.162	0.978137279084789
ACTR3B;ACTR3	5.32092049402985e-05	0.598167539267016	0.548564740839092	0.496	0.293	1
KIF2A	6.21680694517196e-05	0.594890367279455	0.791501487737707	0.455	0.283	1
CHST11	7.0092548271318e-05	0.607772704011337	0.442738143893749	0.838	0.743	1
MAP3K20	8.03235467769799e-05	0.423325985119868	-0.789954556401047	0.147	0.298	1
XKR4	8.05297747949359e-05	0.595874503011455	1.37737885388069	0.47	0.319	1
COBLL1	9.01516890789353e-05	0.583533440932173	0.969338549634317	0.335	0.178	1
FGA	9.97154780100816e-05	0.421101838365547	-1.08055652391074	0.173	0.319	1
SBF2	0.000105707965602127	0.398968625752864	-0.547838167158662	0.538	0.67	1
ST3GAL4	0.000114725304023723	0.409390623154746	-0.540442786831417	0.289	0.482	1
PLOD2	0.000115620486776086	0.429024131008149	-1.10166024421676	0.124	0.262	1
FGG	0.000116501550850038	0.425609180018108	-0.76626162626236	0.147	0.288	1
JAK2	0.000133766439414337	0.580207062158013	0.973866946730965	0.323	0.168	1
LTBP1	0.000141848825087536	0.421436444514427	-0.883666872728424	0.184	0.33	1
PLPP3	0.000144324898208431	0.600972326103216	0.658550936091839	0.677	0.555	1
DLG5	0.000146616087420278	0.430982561114829	-0.792504536653877	0.12	0.257	1
ANXA5	0.000151221310077468	0.597527851041216	0.588025969175416	0.624	0.503	1
RFX3	0.000163569121535275	0.601533283470456	0.7200220048211	0.789	0.733	1
TSC22D1	0.000171469361838448	0.424664409715388	-0.797781200473366	0.165	0.314	1
mikado.WCK01-AAH20201022-F8-rsc00220G284	0.000186817313765422	0.432271778923749	-1.05273610182917	0.12	0.251	1
APOC3	0.000194801012282046	0.415876077628627	-0.939845466421302	0.263	0.408	1
DDX19B	0.000206453423960104	0.586308703696414	0.905419177538316	0.417	0.272	1
NAA35	0.000221837153972813	0.422036767310948	-0.764841526645073	0.203	0.351	1
HBS1L	0.00025261696325307	0.588867456599614	0.594967176959427	0.5	0.335	1
BCL2L1	0.000263681343557483	0.427734913199228	-0.719279899650329	0.162	0.304	1
SCLT1	0.00027316467557185	0.575719403220092	0.670245031523693	0.316	0.162	1
ADAM18	0.000281115222066996	0.582263905837893	2.09189446233971	0.376	0.241	1
HNRNPH1	0.000289902917827091	0.591199858284455	0.55319802254361	0.575	0.424	1
INHBA	0.000296024479242343	0.572215880014172	0.730403669511562	0.282	0.141	1
GATA6	0.000317215541733486	0.420088178561587	-1.02076473304727	0.244	0.382	1
POU2F1	0.00031764438026277	0.591869070582215	0.700058874466909	0.583	0.445	1
Znf540	0.000318571109686198	0.594191630909735	0.726561340913425	0.647	0.518	1
PKN2	0.000322390218550615	0.415885918985947	-0.515162170770614	0.301	0.466	1
UBB	0.000328696936859165	0.423877101129788	-1.02434196037196	0.207	0.346	1
KDM6B	0.000334396443654485	0.588385230090934	0.51310833609427	0.523	0.335	1
ARHGAP24	0.000334975362622448	0.402127701452584	-0.451666559005188	0.827	0.88	1
RNF150	0.000338115637798101	0.579173719639413	1.13607854902467	0.357	0.215	1
SHROOM2	0.000338566765667027	0.411850962484746	-0.61378918092673	0.361	0.529	1
GPI	0.000354574357174646	0.424989174506948	-0.821728229047153	0.199	0.34	1
CMTM8	0.000360609258323455	0.431927331417549	-0.484936071571076	0.139	0.283	1
ENTR1	0.000364817348133019	0.427774278628508	-0.636735509295996	0.177	0.319	1
MICAL2	0.000373506679356273	0.425727276305948	-0.815821713617071	0.195	0.335	1
RPS8	0.000379431344031417	0.413268117938826	-0.603309158894196	0.368	0.534	1
NPEPPS	0.000392722838861953	0.426622839822068	-0.589056169785051	0.188	0.335	1
ENO1	0.000406931125446077	0.418917057040507	-0.585525095021487	0.274	0.44	1
AUTS2	0.000417098937477264	0.411290005117506	-0.522801013519415	0.398	0.571	1
SLC38A2-1	0.000432950383646446	0.408180136204385	-1.08538386509187	0.541	0.639	1
HIPK2	0.000479332627770647	0.407707751053025	-0.435340925931008	0.571	0.728	1
PRSS23	0.000502011419343213	0.431041609258749	-0.752061757287573	0.165	0.298	1
SNX24	0.00055289968757684	0.427872692201708	-0.556116580749402	0.192	0.34	1
SRSF10	0.000554617622446254	0.417253867653427	-0.631847420263131	0.357	0.497	1
PRICKLE2	0.000565974260346152	0.408632838641105	-0.495241399235578	0.56	0.707	1
ADAM12	0.000579006462159614	0.417588473802307	-0.595088747611857	0.316	0.482	1
DCLK2	0.000608577891882971	0.413789709876786	-0.342349728959707	0.406	0.576	1
PPP2R5C	0.000621528972564851	0.416141794276267	-0.57471514671803	0.357	0.518	1
OTUD4	0.000625339482526704	0.577234972247372	0.6395958522861	0.391	0.241	1
FILIP1L	0.000652843510838081	0.585885525331654	1.14485257608434	0.515	0.429	1
CAAP1	0.000654147875815531	0.431199070975869	-0.589746487536338	0.177	0.314	1
STK3	0.000657454075747811	0.589615399755934	0.455781672022441	0.695	0.545	1
ABCC9	0.000676037278164993	0.422912648112428	-0.918426198851422	0.267	0.398	1
MMP16	0.000684626711839363	0.592971302602055	0.361400565267754	0.925	0.853	1
TSG101	0.000694531032304491	0.579941345510373	0.611608019910896	0.44	0.293	1
HP;HPR	0.000695226216116709	0.423011061685628	-0.679137978555648	0.271	0.403	1
SLC24A3	0.000712125738723871	0.410669999606346	-0.524275951148487	0.534	0.66	1
ADAMTS17	0.00072236038143241	0.431641932055269	-0.63590678098274	0.177	0.309	1
ZFHX3	0.000736800897807729	0.583415344644333	0.681560133449605	0.504	0.366	1
UST	0.000889216798459381	0.580590875093493	0.67294750971682	0.462	0.33	1
FAM162A	0.000901881392234743	0.43438767074755	-0.913877689374379	0.169	0.288	1
OAT	0.000917868924885403	0.569312679604771	0.617505291106041	0.316	0.173	1
ROR2	0.000941492729098616	0.433157501082549	-0.585614773902071	0.173	0.314	1
SH2B3	0.00104231161742702	0.566350431051451	0.895843096432503	0.286	0.162	1
MTHFD1L	0.00109666441662777	0.587302680785734	0.635528191952302	0.707	0.644	1
FAT1	0.00111686522135134	0.572028894225092	0.944183881484584	0.353	0.225	1
CCDC186	0.00115253166273388	0.568239971656891	0.792290449840665	0.312	0.183	1
SPRED2	0.00126841704951379	0.584694721095934	0.872518213159522	0.632	0.571	1
MSN	0.00128100105352012	0.568505688304531	0.586545146657748	0.323	0.194	1
ALDH1A3	0.00134906504705745	0.429358737157029	-1.03270659708865	0.233	0.377	1
TCF4	0.00134955353749129	0.419773255127347	-0.553583783810472	0.402	0.539	1
NFKBIA	0.00137242164024351	0.583769633507853	0.420281495162963	0.65	0.513	1
PIGL	0.00141065635460986	0.44033185056883	-0.527367562507018	0.139	0.262	1
EFNA5	0.00142462399731171	0.569981891902531	0.625320057493176	0.35	0.209	1
HSPA5	0.00146367784099539	0.574174310120852	0.994976467005939	0.406	0.283	1
RUFY3	0.00146830274709337	0.433078770223989	-0.524894874430595	0.207	0.335	1
ZC3H8	0.00147222914054441	0.432301302995709	-0.617317505250145	0.218	0.346	1
CHST15	0.00164713776959288	0.579498484430973	0.576933688682368	0.538	0.408	1
LOC100996747	0.00167435587172389	0.424654568358068	-0.463117064208543	0.353	0.487	1
ITGAV	0.00170894419672652	0.574745108845412	0.649506365248069	0.44	0.314	1
SPATA5	0.00171071300235022	0.422656772822108	-0.451938450075511	0.38	0.534	1
PDZRN3	0.00171305372546032	0.585295043892454	0.467563066554634	0.891	0.801	1
LAMA2	0.00171486956596042	0.427105066330748	-1.26905878952972	0.297	0.419	1
SERINC5	0.00175750980337861	0.429693343305909	-0.938246915977848	0.259	0.387	1
APOC1	0.00186132221909149	0.430234617958509	-0.530278654350075	0.259	0.398	1
KDM3A	0.00187738488928549	0.424752981931268	-0.550927956563896	0.361	0.497	1
GAPDH-1	0.00193137894481909	0.43747785694603	-0.682457869788224	0.18	0.304	1
FBXL5	0.00200044107640292	0.434112112742589	-0.622450428961729	0.218	0.346	1
SMC5	0.0020452947962695	0.428532063142149	-0.404201826049367	0.297	0.45	1
ZC3HAV1	0.00206510995932963	0.569115852458371	0.565826399991664	0.368	0.236	1
SNX5	0.00207898574510578	0.573908593473212	0.633344500118689	0.462	0.335	1
NBEAL1	0.00214324028294055	0.43771404952171	-0.550123893955603	0.184	0.309	1
Gm884;Lrrc37a-1	0.00217260330766071	0.56066212652049	1.67244657249079	0.263	0.157	1
SERPING1	0.00221669005857534	0.441207731370311	-0.855235256084636	0.158	0.267	1
LDLRAD4	0.00221911461876223	0.423995197417628	-0.328309623515657	0.38	0.545	1
ATP9B	0.00223095470336161	0.420422784710467	-0.357489313366783	0.556	0.686	1
CTPS1	0.00227561167538982	0.55965830807385	0.640558900979042	0.263	0.147	1
DIAPH2	0.00227931895794972	0.581978506475613	0.40640715276721	0.741	0.67	1
PHACTR4	0.00228536870708232	0.441896626382711	-0.593902755533458	0.15	0.267	1
QKI	0.00235187854191411	0.578228949336693	0.359224319439046	0.628	0.455	1
KPNA3	0.00235296484140412	0.568810770381451	0.635142369452639	0.38	0.257	1
RIPK1	0.00237240184011825	0.56210880604653	0.58167013838987	0.293	0.168	1
ITFG1	0.00238413635145898	0.43528323426367	-0.540377861608039	0.218	0.346	1
P4HA1	0.00242205332660708	0.425933944809668	-0.560984700761385	0.365	0.492	1
TCERG1	0.00249420132324883	0.428610794000709	-0.440126895575925	0.331	0.461	1
PSME2	0.00249683902913106	0.56351612014329	0.574013564847375	0.316	0.188	1
UBR1	0.00249908494308121	0.576201629728772	0.417417376165627	0.549	0.435	1
TANC1	0.00250698323076043	0.426829508325788	-0.585299897359196	0.357	0.487	1
ZEB2	0.00251083981837804	0.577461323465732	0.506097176112207	0.575	0.414	1
COL23A1	0.00251696679188001	0.576683856237452	0.649241171834854	0.526	0.414	1
LHFPL6	0.00257641168948224	0.420993583435027	-0.429928230391211	0.519	0.644	1
UIMC1	0.00259988901568547	0.43870802661103	-0.696248256819746	0.192	0.304	1
CYP7B1	0.00263140561675456	0.580787702239893	0.847485303981854	0.695	0.623	1
STOM	0.00265308027477086	0.429388261228989	-0.648070563789027	0.308	0.435	1
SLC1A5	0.00270032702754247	0.431671456127229	-0.765569692165936	0.286	0.398	1
RABGAP1L	0.0028139614281717	0.428650159429989	-0.526138142774834	0.335	0.471	1
B2M	0.00295266095152821	0.566173286619691	0.57244556848739	0.361	0.241	1
SUCLG1	0.0030286789873566	0.430214935243869	-0.503830093194161	0.323	0.45	1
CBLB	0.00312904430453312	0.570798724560091	0.630133886747113	0.436	0.319	1
mikado.WCK01-AAH20201022-F8-rsc00238G101	0.00326580194937691	0.43601149470535	-0.599899203897229	0.233	0.356	1
TLK2	0.0033361446019918	0.569844112900051	0.584494769202369	0.44	0.325	1
mikado.WCK01-AAH20201022-F8-rsc00161G252	0.00333832263493345	0.566429161910011	0.687515415198823	0.372	0.257	1
LRIG2	0.00338704906943799	0.559274495138369	0.693474384499664	0.282	0.168	1
ARSJ	0.00345059768840167	0.431868283273629	-0.448297802696469	0.301	0.435	1
ZSWIM6	0.00345487652705724	0.578632444986813	0.288592915153966	0.812	0.733	1
PDLIM5	0.00345513600302358	0.434161319529189	-0.733377299024396	0.271	0.382	1
HK1	0.00363213878586815	0.433177183797189	-0.483242836895863	0.293	0.414	1
GMDS	0.0036505928371978	0.43822580010235	-0.496778606092989	0.214	0.34	1
NUP210L	0.00369615479878997	0.556637011376609	0.63196967048731	0.259	0.147	1
AKAP13	0.00392917796835858	0.577756564185332	0.465604975790235	0.808	0.775	1
RRAS2	0.00402668584439456	0.427036176829508	-0.35436372517353	0.429	0.576	1
CD44	0.0041601308173817	0.578120694406173	0.297446323243143	0.891	0.832	1
NAP1L1	0.004359938376935	0.566862181632091	0.58933502125992	0.421	0.309	1
FTO	0.0044082635633541	0.445311577372751	-0.591098414318636	0.158	0.267	1
GNA13	0.00446240220373997	0.558762744557729	0.881186110528118	0.289	0.188	1
DNAJC3	0.00453362453288613	0.557119237885289	0.817510305573918	0.274	0.168	1
FYN	0.0046747581588325	0.572914616383892	0.442099636332523	0.583	0.476	1
PPP3CA	0.00473234167939149	0.441621068377751	-0.589542564395669	0.199	0.314	1
SS18	0.00489641001304985	0.56132149746093	0.681116937087263	0.335	0.23	1
MDN1	0.00496410734021685	0.574715584773452	0.318629065258727	0.763	0.717	1
ATE1	0.00502243539819491	0.442851238042751	-0.595083339684173	0.192	0.304	1
RRP1B	0.0050488982987276	0.43809786245719	-0.537504986095357	0.256	0.372	1
MARCHF6	0.00514044588605866	0.442782348541511	-0.486159301337581	0.195	0.309	1
SLCO3A1	0.00532509969878135	0.432970515293469	-0.538953011764917	0.342	0.466	1
PDS5B	0.00541729294460988	0.43617879777979	-0.473180150055379	0.286	0.414	1
NEDD9	0.00560373495665329	0.56322087942369	0.664373912495137	0.376	0.267	1
RNF130	0.00565682991553896	0.443382671338031	-0.485151018274018	0.192	0.309	1
APOC2	0.00566726049861991	0.432783529504389	-0.748898857599679	0.372	0.482	1
mikado.WCK01-AAH20201022-F8-rsc00006G53	0.0057261402709635	0.56460851080581	0.532509562067601	0.414	0.293	1
RDX	0.00592077929946659	0.440686139432351	-0.442953622096301	0.233	0.351	1
LOC114087073;LOC114081646	0.0062032155896189	0.570414911624611	0.393706654621059	0.59	0.482	1
MYO1B	0.00649208102236002	0.572373341731292	0.334377466494557	0.665	0.586	1
AP2A2	0.00692104269240817	0.444514427429831	-0.553492684304972	0.203	0.309	1
THSD4	0.0070298667273951	0.446266189032791	-0.760989219355744	0.18	0.283	1
ROBO1	0.00746917458337446	0.553379522103689	1.15251757286147	0.263	0.168	1
PCDH10	0.00751922253045118	0.440627091288431	-0.519324049504008	0.248	0.377	1
FOXO1	0.00754807002098155	0.55951068771405	1.11443652593828	0.346	0.251	1
SYNJ2BP-COX16	0.00760278652762513	0.554501436838169	0.539133746555132	0.286	0.178	1
PRKCE	0.00770023312802481	0.571792701649412	0.401358681112486	0.756	0.686	1
ABI1	0.00788993508532646	0.56328976892493	0.61472057338405	0.432	0.33	1
LRRK1	0.00804581353421802	0.448785576506712	-0.457972332239564	0.162	0.267	1
SCMH1	0.00811976199394304	0.443894421918671	-0.400685746942981	0.218	0.335	1
ELL2	0.00812163182902909	0.56384088493485	0.553701126409404	0.447	0.34	1
DIP2C	0.00834985895784446	0.569844112900051	0.309391248457145	0.699	0.66	1
MCC	0.00837843036929141	0.568112034011731	0.455968423995358	0.568	0.466	1
RPL10A	0.00843189844819104	0.441060111010511	-0.510392087310341	0.274	0.382	1
RHEB	0.00851722670807646	0.558378931622249	0.516213436780818	0.357	0.246	1
RPL13	0.00878995459794255	0.442762665826871	-0.636411680614451	0.252	0.346	1
ABL1	0.00924051660713891	0.556400818800929	0.411995235767789	0.335	0.22	1
TRPC4AP	0.00927039631093374	0.556676376805889	0.567362758590188	0.335	0.23	1
GPHN	0.00933119705941456	0.433521631303389	-0.452820676801015	0.474	0.576	1
HERC1	0.00944728854013763	0.451265598551352	-0.448549383162641	0.15	0.251	1
ANKHD1-EIF4EBP3;ANKHD1	0.00965804549745439	0.56521867495965	0.45978473764822	0.553	0.461	1
MAP2K1	0.00967552282102119	0.56537613667677	0.291775325484347	0.575	0.455	1
HSF1	0.00973799699980853	0.43887532968547	-0.400464925146384	0.338	0.45	1
EXOC6	0.00974005717384181	0.450192890603472	-0.413804628852508	0.162	0.267	1
LMBR1	0.00985038448579879	0.551489981498248	0.588801131369821	0.267	0.168	1
BCL3	0.00995245119572005	0.447811282132032	-0.545598214101275	0.192	0.293	1
HGF	0.0101294690334985	0.444583316931071	-0.789851865732463	0.229	0.34	1
VPS13C	0.0103391117141591	0.442536314608511	-0.372409978370783	0.267	0.387	1
RGS2	0.0104385152709094	0.43851119946463	-0.676719345432856	0.353	0.445	1
ITSN2	0.0105164613872354	0.446295713104751	-0.500314284903884	0.218	0.319	1
XIAP	0.010570433864008	0.550230287761288	0.621128142085238	0.256	0.162	1
TNFAIP8	0.0106445686537957	0.555032870133449	0.699237282041046	0.32	0.22	1
ENAH	0.0107090636534074	0.446482698893831	-0.752507625276685	0.214	0.314	1
DESI2	0.0108140171800599	0.446817305042711	-0.409031574721003	0.211	0.319	1
PAPPA	0.0108215938078188	0.448952879581152	-0.685247114852641	0.184	0.283	1
ADAM17	0.0109113857265961	0.557227492815809	0.58977082537132	0.365	0.262	1
SRSF11	0.0109124124077	0.43694642365075	-0.292479860127395	0.429	0.539	1
DENND2A	0.0111217850254624	0.442742983112231	-0.74253148608857	0.286	0.366	1
