p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
TRPS1	1.20706912187569e-23	0.660152062631737	1.37762715353781	0.61	0.354	2.4402109367839e-19
ADGRE5	1.36280519121849e-23	0.36531014754592	-1.40317637613445	0.169	0.427	2.7550469745673e-19
mikado.WCK01-AAH20201022-F8-rsc00167G493	1.5298053831816e-23	0.670018066847335	0.701780047061019	0.916	0.772	3.09265456263991e-19
WDR25	1.54885066913249e-23	0.654194519722975	1.3940778806432	0.561	0.295	3.13115651271824e-19
ZC3HAV1	1.62826337693206e-23	0.664245709123758	0.979686706001748	0.744	0.516	3.29169724280585e-19
SNX10	2.77907409128842e-23	0.66517916290274	0.810320003839573	0.773	0.557	5.61817618294867e-19
LOC114087626	3.11935689962364e-23	0.349155374887082	-1.05101316591932	0.302	0.573	6.30609190827915e-19
B2M	3.26960814547404e-23	0.662806383619392	0.747580666740664	0.801	0.565	6.60983982689031e-19
TGFBR2	4.31783501710478e-23	0.344513700692562	-0.897790375180186	0.353	0.634	8.72893527057903e-19
CXCL8	5.92525836443575e-23	0.623322794339054	2.1812323828233	0.327	0.083	1.19785023095433e-18
Krt14;Krt42	8.79931125209519e-23	0.383864799759109	-1.35276246145812	0.099	0.327	1.77886876272356e-18
PCNX1	1.35932755705885e-22	0.653923517012948	1.0244475672657	0.604	0.333	2.74801658935018e-18
ERC1	1.56688581634951e-22	0.665251430292081	0.749922593730283	0.889	0.738	3.16761636633216e-18
TYROBP	2.2880683206548e-22	0.388848238482385	-1.32845377563942	0.087	0.307	4.62555891703575e-18
PDE4B	3.90624262848619e-22	0.658899427883168	0.96596507009	0.708	0.461	7.89686009774768e-18
mikado.WCK01-AAH20201022-F8-rsc00188G280	5.28300906932178e-22	0.6215507377296	1.51725194060069	0.332	0.096	1.06801311345409e-17
PSAP	5.44505926368249e-22	0.368351400180668	-1.53398841986276	0.191	0.429	1.10077318074605e-17
IDO1-1	5.9895211059087e-22	0.610794941282746	2.38272912691369	0.274	0.055	1.2108415867705e-17
CASP5;CASP4	6.22954357485187e-22	0.6585561577838	0.959403878315596	0.707	0.474	1.25936452909205e-17
LILRA5	2.38211582660455e-21	0.396588376994881	-1.34104636669884	0.074	0.278	4.81568535506376e-17
GAB2	2.86682304602826e-21	0.341151761517615	-0.843121690278185	0.622	0.803	5.79556946985072e-17
CCL3L1;CCL3L3;CCL3;CCL18	2.98390491172052e-21	0.648517012947907	1.36387504458503	0.567	0.325	6.03226216953421e-17
SLC37A2	3.39951805774247e-21	0.370112917795845	-1.21405949682235	0.193	0.439	6.87246570553218e-17
ST3GAL6	3.43193830111404e-21	0.377028003613369	-1.30462779023039	0.154	0.388	6.93800646953214e-17
mikado.WCK01-AAH20201022-F8-rsc00275G281	4.55035168049048e-21	0.657262872628726	0.79549421385172	0.791	0.593	9.19899095727955e-17
GLS	1.08250113110658e-20	0.647151460403493	1.07507485604034	0.6	0.354	2.18838428664507e-16
SLAMF7	1.10975941961773e-20	0.654445950015056	1.07674602742338	0.711	0.518	2.2434896426992e-16
C1QC	1.52634107142823e-20	0.386439325504366	-1.27976085281317	0.121	0.339	3.0856511099993e-16
LRMDA	4.69772781490545e-20	0.351267690454682	-0.958922272634521	0.456	0.671	9.49692655061286e-16
CXCL2;CXCL3;CXCL1-1	6.63176159367166e-20	0.634165913881361	1.30380408836508	0.471	0.207	1.34067692377666e-15
CBLB	7.68030644153504e-20	0.651106594399277	1.34945832257175	0.696	0.518	1.55265075022072e-15
MTSS1	7.74034319001228e-20	0.36327009936766	-0.826956958157472	0.279	0.545	1.56478777929288e-15
mikado.WCK01-AAH20201022-F8-rsc00263G78	1.47586102541629e-19	0.619566395663957	1.13213189058407	0.366	0.13	2.98360064898158e-15
Ifi47	1.4947668208925e-19	0.618521529659741	1.18620958530421	0.359	0.124	3.02182060511629e-15
FER	2.24674697836599e-19	0.365085817524842	-1.45472363463254	0.304	0.512	4.54202369146469e-15
CPM	2.27247075735699e-19	0.360174646190906	-1.16015701128138	0.344	0.591	4.59402688307288e-15
TAP1	2.43524529689889e-19	0.624710930442638	1.13811304813419	0.41	0.169	4.92309189221079e-15
EMILIN2	2.54523381611111e-19	0.64849593495935	0.678313814041049	0.772	0.547	5.14544468265022e-15
PLA2G4A	5.17937355139813e-19	0.624599518217404	1.67474812888589	0.403	0.183	1.04706215715065e-14
SRSF12	7.16388126196751e-19	0.605230352303523	1.67707186028905	0.283	0.079	1.44825023591935e-14
VIM	8.07370845958115e-19	0.397563986750979	-1.36706519712048	0.101	0.301	1.63218090218893e-14
NABP1-1	1.27672145703625e-18	0.629923215898826	0.985327768978812	0.483	0.236	2.58102009754449e-14
PTPRC	1.31223233589227e-18	0.360757302017465	-1.02057146186008	0.382	0.612	2.6528088902398e-14
Il15ra	2.58126706431998e-18	0.606087021981331	1.32486338591191	0.298	0.091	5.21828949722927e-14
IRF8	8.27549625749103e-18	0.627405901836796	1.19443872626187	0.479	0.246	1.67297432341439e-13
mikado.WCK01-AAH20201022-F8-rsc00083G981	8.81513616141354e-18	0.646406202950918	0.526630465367671	0.963	0.907	1.78206792639136e-13
CXCL10	1.29914994827215e-17	0.605820535983138	0.977774878457004	0.308	0.098	2.62636153542698e-13
LRRC8C	1.46260811312595e-17	0.623577235772358	0.981865256383444	0.455	0.217	2.95680856149542e-13
UST	1.4764263297456e-17	0.642780788919	1.23628337905311	0.736	0.579	2.98474346821371e-13
CELF2	1.60921711458415e-17	0.368527551942186	-0.745577369096036	0.336	0.581	3.25319331884332e-13
PPM1H	2.02913749672369e-17	0.386329418849744	-1.15328419507916	0.185	0.396	4.10210436337661e-13
DOCK2	2.39453949716204e-17	0.387043059319482	-1.20484341764554	0.182	0.392	4.84080104746279e-13
SLC38A6	2.52888494206637e-17	0.40161096055405	-1.21065197784171	0.107	0.299	5.11239379888137e-13
GTDC1	2.84929729084525e-17	0.632024992472147	1.17539422153737	0.553	0.348	5.76013940317276e-13
PLEKHA2	4.38923688605828e-17	0.384156880457693	-0.951942020755074	0.204	0.429	8.87328128885541e-13
APOA1	5.24398702230685e-17	0.373086419753086	-1.08939514241167	0.317	0.541	1.06012441642955e-12
IRGM-1	5.64565812359052e-17	0.594170430593195	1.25769376090576	0.252	0.065	1.14132624626506e-12
SLAMF8	6.95978369372313e-17	0.601388136103583	1.20309380452154	0.295	0.096	1.40698987152307e-12
FAM241A	6.9984380420098e-17	0.616100572116832	1.03939707283278	0.403	0.177	1.4148042345727e-12
CFLAR	7.1892753231698e-17	0.634915688045769	0.787264363466926	0.681	0.451	1.45338389933201e-12
TLK2	7.52391647104869e-17	0.627029509183981	0.904206184569949	0.535	0.311	1.5210349537872e-12
RMDN1	1.28104659021725e-16	0.61564438422162	1.07646600450523	0.407	0.189	2.58976378678319e-12
NPAS3	1.68205537595479e-16	0.620224330021078	1.01669978214408	0.45	0.224	3.4004431480302e-12
TRAFD1	1.73052184169695e-16	0.624087624209575	0.892326586067328	0.508	0.276	3.49842295517456e-12
HTR2B	1.8691833338863e-16	0.605671484492623	1.32019823138348	0.329	0.128	3.77874102778455e-12
ICAM1	1.91783158349955e-16	0.621403191809696	1.26856959168038	0.461	0.25	3.87708832920269e-12
mikado.WCK01-AAH20201022-F8-rsc00080G383	2.28142759233861e-16	0.401556760012045	-1.04375799995807	0.121	0.317	4.61213402067174e-12
B4GALT5	3.40360209358198e-16	0.619316470942487	1.14428630559435	0.453	0.238	6.88072199238533e-12
DNAJC13	4.76406519402615e-16	0.631306835290575	0.675818301303239	0.687	0.5	9.63103419624326e-12
TANK	5.89490210904211e-16	0.63106142728094	1.04397310599087	0.636	0.435	1.19171341036395e-11
ATG7	6.36104808528567e-16	0.368217404396266	-0.704004712493672	0.535	0.715	1.28594948092135e-11
TOP1	7.33465918661915e-16	0.6304411321891	0.758012828029277	0.676	0.482	1.48277470116693e-11
PTPRM	9.10110061959888e-16	0.633044263775971	0.8827954137194	0.681	0.518	1.83987850125811e-11
NCOA7	1.02540976971539e-15	0.374299909665763	-0.733141486014639	0.379	0.596	2.07296839045664e-11
ATF3	1.14886445535624e-15	0.604155374887082	1.11850022093484	0.339	0.132	2.32254438294818e-11
PTPN2	1.27808893053207e-15	0.626183378500452	0.764928189683499	0.601	0.374	2.58378458196363e-11
TMCC1	1.4310977658321e-15	0.3798931044866	-0.676587940373439	0.308	0.524	2.89310724340618e-11
NIBAN1	1.47872149743247e-15	0.629841915085818	1.08115861546297	0.643	0.455	2.98938337920949e-11
ENAH	1.58904372834903e-15	0.37569256248118	-1.22181980048729	0.364	0.571	3.2124108012304e-11
LGALS3	1.77151252592967e-15	0.384087624209575	-1.31152034147411	0.256	0.48	3.58128972241942e-11
RNF130	3.44139084924011e-15	0.370341764528756	-0.782352128083455	0.551	0.72	6.95711574082381e-11
DENND1A	5.22834567902481e-15	0.631260162601626	0.698668932160677	0.806	0.685	1.05696236247166e-10
DENND5B	5.25660667348677e-15	0.626544715447155	0.956260819652991	0.624	0.459	1.06267560511208e-10
FYB1	5.52569738472401e-15	0.377015959048479	-0.862763277617642	0.399	0.591	1.11707498329581e-10
NPL	5.65467123011196e-15	0.390091839807287	-0.923157147051215	0.236	0.443	1.14314833587943e-10
IL17RA-1	5.97338114343307e-15	0.412034025895815	-1.11751787287976	0.102	0.272	1.20757873195643e-10
RBP4	6.14432596499061e-15	0.394376693766938	-1.2426279109097	0.201	0.394	1.2421369370825e-10
PARP14	6.89145428597967e-15	0.622363745859681	0.800465671028636	0.581	0.366	1.39317639845365e-10
ETV6	7.76920343628356e-15	0.629265281541704	0.729607313311098	0.757	0.589	1.57062216667909e-10
SPRED1	7.98623668044148e-15	0.627597109304426	0.860669170337774	0.695	0.518	1.61449760731805e-10
APOL6	9.36861158148634e-15	0.60640770852153	1.01254029661768	0.384	0.183	1.89395851731328e-10
Tlr13	1.04681196942395e-14	0.6284492622704	0.830158018737878	0.739	0.606	2.11623507738745e-10
PLEKHO1	1.44336991747287e-14	0.402371273712737	-0.900055109302422	0.156	0.35	2.91791662516315e-10
KYNU	1.72411503072821e-14	0.629108702198133	0.475968178461066	0.839	0.695	3.48547094612015e-10
LACTB	2.27189659772441e-14	0.60165913881361	1.17630840201265	0.353	0.161	4.59286616195967e-10
CTSC	2.39275425665997e-14	0.409459500150557	-1.44418288247404	0.124	0.297	4.8371920052638e-10
RGS1	2.65810481097182e-14	0.594105691056911	1.08166726162672	0.298	0.11	5.37362468586063e-10
FERMT3	2.82846583608066e-14	0.414810298102981	-1.07091836898309	0.101	0.268	5.71802653422067e-10
JUN	2.99065948747772e-14	0.39708822643782	-1.15970769871013	0.201	0.394	6.04591721988495e-10
SAT1	3.9659825140455e-14	0.627478169226137	0.674725571929794	0.803	0.661	8.01763025039438e-10
DDX58	4.00562930075296e-14	0.591148750376393	1.1497698591399	0.283	0.102	8.09778019440219e-10
FYN	5.19517907889653e-14	0.376282746160795	-0.652271850849282	0.51	0.705	1.05025740258972e-09
mikado.WCK01-AAH20201022-F8-rsc00220G132	5.66349325062473e-14	0.5906684733514	1.29061115550237	0.281	0.104	1.14493179554629e-09
TFPI2	5.82826367031811e-14	0.58692110809997	2.23199486521928	0.253	0.089	1.17824178359151e-09
NDUFV2	6.71701842431944e-14	0.612428485395965	1.82715261850752	0.483	0.301	1.35791244466042e-09
WDFY2	6.85692363187106e-14	0.38579945799458	-0.81049556587875	0.341	0.551	1.38619568141905e-09
ELL2	7.45469210017315e-14	0.591880457693466	1.08163630748756	0.293	0.112	1.507040554971e-09
SEC24A	7.99076622343174e-14	0.617714543812105	0.819434367356595	0.584	0.396	1.61541329972896e-09
RUBCNL	8.61524680280373e-14	0.58695724179464	1.15327549838499	0.261	0.091	1.7416582936548e-09
SLFN5	9.272744560256e-14	0.609034929238181	0.997058424832913	0.45	0.25	1.87457804030135e-09
SERPINA1	9.30972545332946e-14	0.401871424269798	-1.24932060131015	0.185	0.366	1.88205409764508e-09
CEMIP2	1.18261580876107e-13	0.614980427582054	0.816581141723718	0.532	0.321	2.39077611899137e-09
Arid5a	1.44905244316679e-13	0.604301415236375	0.823925309456718	0.412	0.209	2.92940441910597e-09
EEPD1	1.60102445924108e-13	0.409528756398675	-0.984113851295301	0.139	0.319	3.23663104680176e-09
PLEK	1.67207509389802e-13	0.61473803071364	1.01761045726559	0.542	0.358	3.38026700982424e-09
mikado.WCK01-AAH20201022-F8-rsc00138G153	1.88772794578229e-13	0.590826558265583	1.08035568084525	0.295	0.118	3.81623081519348e-09
CNDP2	2.07265254113827e-13	0.418384522734116	-1.04754497277055	0.101	0.26	4.19007437716512e-09
PIK3AP1	2.18838365290082e-13	0.620508882866606	0.700639662017913	0.683	0.512	4.4240363927043e-09
MAPK6	2.35223672422069e-13	0.622161999397772	0.524687394262798	0.837	0.697	4.75528176168454e-09
CARMIL1	2.98299144683299e-13	0.393456790123457	-0.835849141467747	0.271	0.472	6.03041550891756e-09
PHYHD1	3.88973417679461e-13	0.416183378500452	-0.950357054076062	0.116	0.28	7.86348661180799e-09
SMAD1	3.94030195576965e-13	0.61560825052695	0.861848639013817	0.599	0.413	7.96571443378393e-09
GK-1	4.23896532358002e-13	0.613917494730503	0.835095138650255	0.564	0.364	8.56949229814937e-09
RFX3	4.25877920918218e-13	0.614414333032219	1.20352327565586	0.573	0.396	8.60954804928269e-09
DDX5	5.19400435004476e-13	0.378920505871725	-0.602499977209445	0.753	0.87	1.05001991940505e-08
PDE8A	5.66062755779795e-13	0.393396567299006	-0.785052390824717	0.299	0.492	1.14435246708443e-08
ABHD12	6.79737004021164e-13	0.390277024992472	-0.962314446318025	0.348	0.528	1.37415632732918e-08
ZSWIM6	6.82050458506086e-13	0.621746461909064	0.594670243532586	0.91	0.807	1.3788332069159e-08
CD40	7.40816441195678e-13	0.585865703101475	0.958658274195965	0.274	0.104	1.49763451752118e-08
AFF1	7.93170701252276e-13	0.605186690755796	0.879601464799552	0.453	0.258	1.6034738896516e-08
C1GALT1-1	8.76020955600399e-13	0.58497591087022	1.10522937721659	0.268	0.104	1.77096396384177e-08
EIF2AK2	1.08478502045749e-12	0.60471394158386	0.674409109958024	0.461	0.256	2.19300139735686e-08
CYTH4	1.49173591060167e-12	0.419896115627823	-0.985560596078952	0.11	0.266	3.01569331687234e-08
FMNL2	1.65112994969294e-12	0.391154772658838	-0.561626786962669	0.341	0.555	3.33792430629925e-08
NXF2;NXF2B;NXF5	1.66232390442888e-12	0.418358928033725	-1.53240508394349	0.12	0.272	3.36055400519342e-08
BACH1	1.66586592883497e-12	0.607330623306233	0.797405935265572	0.508	0.307	3.36771456173278e-08
TXNRD1	1.76797464138703e-12	0.610490816019271	1.03127450926767	0.55	0.376	3.57413753502802e-08
TBXAS1	2.20694471006199e-12	0.605603733815116	0.948609478460513	0.48	0.303	4.46155942586132e-08
ATXN7	2.47492334908647e-12	0.591333935561578	0.938061614391587	0.332	0.154	5.00330504251321e-08
RBM47	2.6068362037294e-12	0.6181150255947	0.49011572694004	0.853	0.728	5.26998006945935e-08
TBC1D9	2.68365285667874e-12	0.609607046070461	1.13591303518736	0.539	0.37	5.42527261506174e-08
Cd200r1	2.72187559705553e-12	0.410117434507678	-0.925911950571331	0.169	0.348	5.50254370700746e-08
NRP1	3.40152520551958e-12	0.396233062330623	-0.928074165663566	0.305	0.488	6.87652335547838e-08
SHTN1	3.63213051388636e-12	0.415778380006022	-0.824781783515309	0.138	0.307	7.34271504687267e-08
mikado.WCK01-AAH20201022-F8-rsc00348G2	4.28370951544414e-12	0.398626919602529	-1.35636450619578	0.283	0.457	8.65994715642188e-08
NFIL3	4.54476244344385e-12	0.587416440831075	0.958685796010385	0.307	0.132	9.18769175566609e-08
DENND4A	4.82109601046577e-12	0.60793586269196	0.633926723322152	0.56	0.35	9.7463276947576e-08
ADAP2	4.84013592479872e-12	0.400376392652815	-0.900894599733601	0.274	0.447	9.78481878557309e-08
ALPK1	6.13856437133318e-12	0.603467329117736	0.837220717602396	0.474	0.293	1.24097217330872e-07
ENO1	7.17953262150073e-12	0.414846431797651	-1.05289670342776	0.154	0.317	1.45141431476259e-07
APOE	7.44779579966114e-12	0.405147545919904	-1.14156244103752	0.234	0.4	1.5056463988595e-07
KIF13A	7.45420136036417e-12	0.420242396868413	-0.960163838982364	0.123	0.278	1.50694134701122e-07
C2	8.7152495143852e-12	0.585411020776874	0.874536271547586	0.299	0.13	1.76187484182811e-07
USP25	8.76997800340008e-12	0.612557964468534	0.717034008312313	0.717	0.6	1.77293875316736e-07
SBNO2	9.35658779274683e-12	0.597493224932249	0.825776741713387	0.421	0.238	1.8915277881817e-07
PAM	1.0106430482164e-11	0.596088527551942	0.942244888070166	0.397	0.22	2.04311598627428e-07
AZIN1	1.13985150825361e-11	0.604554351099067	0.826945422846148	0.533	0.346	2.3043238090855e-07
RAD54L2	1.14846539338986e-11	0.588045769346582	0.96552778274286	0.323	0.157	2.32173763927694e-07
WAC	1.37809620437146e-11	0.604114724480578	0.767014633429002	0.533	0.354	2.78595928675735e-07
MACF1	1.41464475877328e-11	0.615159590484794	0.451824872815274	0.911	0.862	2.85984584433606e-07
FTL	1.51932574196576e-11	0.392630231857874	-1.28129344878302	0.437	0.618	3.07146891995798e-07
PDCD1LG2	1.63315334180533e-11	0.594000301114122	0.980216355161213	0.381	0.211	3.30158279579366e-07
SOAT1	1.74515829569926e-11	0.607038542607648	0.553468838513718	0.603	0.404	3.52801201058563e-07
BAZ1A	1.83828090760823e-11	0.610066245106896	0.683484303502523	0.71	0.557	3.71626868282079e-07
LIMS4;LIMS1	1.8919467322249e-11	0.611442336645589	0.670037147948578	0.727	0.61	3.82475951386585e-07
SGSM3	2.09377737745060e-11	0.60694519722975	0.903547223715864	0.594	0.435	4.23278034625414e-07
CPEB2	2.10850700148999e-11	0.403479373682626	-0.630029727926791	0.264	0.449	4.26255775421217e-07
mikado.WCK01-AAH20201022-F8-rsc00102G433	2.26511675005838e-11	0.424826859379705	-0.953161302773352	0.11	0.258	4.57916002191802e-07
FAM107B	2.41370673577556e-11	0.592332128876844	0.891211421771664	0.376	0.197	4.87954953704387e-07
IAH1	2.44822387776923e-11	0.602741644083107	0.808544709709406	0.517	0.348	4.94932939129827e-07
ATP13A3	2.49902595489244e-11	0.605936464920205	0.660303971956755	0.606	0.421	5.05203087041055e-07
IL18BP	2.81468651064707e-11	0.60140770852153	0.730281855468492	0.502	0.313	5.69017024992412e-07
GRAMD2B	2.82847898757918e-11	0.600993676603433	0.693504485028054	0.498	0.307	5.71805312129007e-07
TMTC1	2.83503068677848e-11	0.610061728395062	1.00495520347944	0.661	0.528	5.73129803639137e-07
CD99	3.01536112896475e-11	0.402041553748871	-0.78117212831372	0.314	0.478	6.09585405831513e-07
DDX19B	3.01872813405618e-11	0.585998193315266	1.02826832232537	0.319	0.154	6.10266079580797e-07
CCL3L1;CCL3L3;CCL3;CCL18-2	3.10543144680648e-11	0.582183077386329	1.52764621195849	0.286	0.128	6.27794021286398e-07
PECAM1	3.27948630803244e-11	0.397395362842517	-0.637739326866151	0.369	0.557	6.62980952031838e-07
ATP2A2	4.06185901682428e-11	0.595618789521229	0.869753323249724	0.43	0.25	8.21145418841197e-07
INPP5D	4.49330807706594e-11	0.408381511592894	-0.812206317251414	0.24	0.407	9.0836716085965e-07
FGD4	5.16358032449018e-11	0.412649804275821	-0.755660880281753	0.199	0.366	1.04386939839894e-06
IER3	5.71750086476258e-11	0.607408912978019	0.726261697961979	0.655	0.512	1.1558499748204e-06
Epsti1	5.89974148331807e-11	0.603685636856369	0.675679299752836	0.563	0.392	1.19269173826758e-06
PSD3	6.57285621307653e-11	0.392094248720265	-0.870006751261015	0.553	0.667	1.32876861203555e-06
PLIN2	6.8767022566285e-11	0.392880156579344	-0.957247212552325	0.535	0.685	1.39019412820002e-06
GNA13	6.97854506752363e-11	0.607511291779585	0.688288344041173	0.72	0.583	1.41078267085058e-06
SNX29	7.62427544937863e-11	0.597283950617284	0.801942942626136	0.467	0.299	1.54132352484638e-06
Cd200r1-1	7.79486761664615e-11	0.412058115025595	-0.800968233551979	0.206	0.384	1.57581043738119e-06
AKAP13	8.15710273818387e-11	0.609027401385125	0.488790843298503	0.813	0.738	1.64903988955125e-06
PDCD6IP	8.8010880693556e-11	0.606267690454682	0.509913487095132	0.742	0.616	1.77922796410093e-06
NR1H3	1.01337740747194e-10	0.412371273712737	-0.803820702507676	0.216	0.384	2.04864376694528e-06
GOLGB1	1.1753526794122e-10	0.586365552544414	0.79592076237645	0.35	0.179	2.3760929766997e-06
APPL2	1.24626686914513e-10	0.426065943992773	-0.914126495624962	0.121	0.266	2.51945310266378e-06
FAM13A	1.32213281307723e-10	0.424840409515206	-0.748942937097454	0.127	0.276	2.67282369491694e-06
Klrf1	1.42027297250841e-10	0.597958446251129	0.682754783705613	0.507	0.325	2.87122384122301e-06
IFRD1	1.51666813446369e-10	0.5885561577838	0.862456895596257	0.373	0.209	3.0660963006318e-06
